"","X","logFC","logCPM","PValue","FDR","gene.name"
"11274","KH2013:KH.S735.2",-0.0690332283829251,6.84345697298071,0.796753468420233,1,"KH2013:KH.S735.2_EPN1/2"
"11275","KH2013:KH.C2.73",0.079242302564374,5.46436985329124,0.796857676912743,1,"NKAIN/1/2/3/4"
"11276","KH2013:KH.C10.188",0.120955119537175,4.01319096834384,0.796911018578254,1,"KH2013:KH.C10.188_DHRS11"
"11277","KH2013:KH.C11.422",0.203397681613341,2.19242696592715,0.797103420680327,1,"NUDT1"
"11278","KH2013:KH.C3.523",-0.0698622800714839,5.92111227376283,0.79715713014608,1,"GCN1L1"
"11279","KH2013:KH.S1096.1",-0.205137137328267,1.31732485373622,0.797403812349827,1,"KH2013:KH.S1096.1"
"11280","KH2013:KH.C11.82",-0.0676658936847957,6.37576940231291,0.797423115605972,1,"HNRNPL/2"
"11281","KH2013:KH.C9.280",0.0686901751694582,5.84956897375003,0.797494852286908,1,"SLC25A1"
"11282","KH2013:KH.C7.553",-0.0694682955414637,6.06918988132961,0.797615068651292,1,"STK35"
"11283","KH2013:KH.S529.1",-0.90637496718213,-2.65834664029413,0.797711022211408,1,"KH2013:KH.S529.1"
"11284","KH2013:KH.C1.505",0.0634910234649475,6.70208971882857,0.797746519927425,1,"CASK"
"11285","KH2013:KH.L37.10",-0.0640950045886742,5.99963212841778,0.797804280350688,1,"GNA12/13"
"11286","KH2013:KH.C3.731",-0.38729164819603,0.317252191489697,0.797848089406771,1,"KH2013:KH.C3.731"
"11287","KH2013:KH.C8.770",0.0609526527096622,7.41459282108918,0.797974014343979,1,"ZNF91"
"11288","KH2013:KH.L133.10",0.132527550508525,3.45952556292416,0.797980588795404,1,"KH2013:KH.L133.10"
"11289","KH2013:KH.C5.238",-0.425583546494158,-1.22400641443377,0.798043261181737,1,"Ci-TRPA2"
"11290","KH2013:KH.C13.34",-0.107767636522959,4.4045433430256,0.798086986820734,1,"KH2013:KH.C13.34_LRP1/2"
"11291","KH2013:KH.S688.4",-0.0829456985735261,5.58961791163208,0.798197589164338,1,"WDR88"
"11292","KH2013:KH.C8.425",-0.0609329322681679,6.42544933478339,0.798255636943724,1,"RPIA"
"11293","KH2013:KH.C12.325",-0.928795711449489,-2.65471672434812,0.798467645864942,1,"KH2013:KH.C12.325"
"11294","KH2013:KH.L114.2",-0.0622362244437926,6.10794278344424,0.798478678033915,1,"STRAP"
"11295","KH2013:KH.L43.4",0.814575271755103,-1.90294551792517,0.798506324005794,1,"KH2013:KH.L43.4"
"11296","KH2013:KH.C7.298",-0.108216332440126,4.65799166290928,0.798580917524812,1,"KH2013:KH.C7.298_R05H10.1/7"
"11297","KH2013:KH.S2800.1",-0.314991747895643,-0.973623336382606,0.798631334370462,1,"KH2013:KH.S2800.1"
"11298","KH2013:KH.C2.337",0.218802401973901,2.18562072610779,0.798643921420338,1,"KCTD16/8"
"11299","KH2013:KH.C9.807",0.172912081317647,2.91217374368828,0.798692728568137,1,"KH2013:KH.C9.807_ALPHAPS4/5"
"11300","KH2013:KH.C8.567",0.109703315903704,4.49264787996439,0.798739433637282,1,"KH2013:KH.C8.567_JMJD7"
"11301","KH2013:KH.C4.776",0.340907938065554,-0.0363088258703659,0.798818500761926,1,"KH2013:KH.C4.776"
"11302","KH2013:KH.L172.12",0.0580389523998094,8.9275885474399,0.798824345334095,1,"MAGOH"
"11303","KH2013:KH.C6.94",0.0719843347861395,8.06892641222946,0.798834332291998,1,"TP53I11"
"11304","KH2013:KH.C4.47",0.0721841763217638,5.60837066241291,0.798894839506858,1,"CSPG4"
"11305","KH2013:KH.L154.2",-0.0615126339864702,7.42973211011344,0.79903467240855,1,"KH2013:KH.L154.2_PTGR1"
"11306","KH2013:KH.L149.13",-0.0578074288416389,7.63050794860857,0.799085513033926,1,"DDX52"
"11307","KH2013:KH.C8.179",0.0784774448849097,5.24394656514814,0.799333525910202,1,"AMT"
"11308","KH2013:KH.C12.492",0.22830991432532,1.69996355630943,0.799349187416716,1,"STX8"
"11309","KH2013:KH.C2.243",-0.399137769685272,-0.350859809649004,0.799379320382117,1,"DNAH3"
"11310","KH2013:KH.L142.1",0.109554759695785,7.42682790435327,0.799599854969101,1,"KH2013:KH.L142.1"
"11311","KH2013:KH.L19.13",-0.169532371735475,2.49616063923549,0.799724607150983,1,"KH2013:KH.L19.13_MDP1"
"11312","KH2013:KH.L96.3",0.0626997294164759,7.5676798693828,0.799760282759837,1,"AKAP13"
"11313","KH2013:KH.L79.1",-0.120516396978037,4.18317641404294,0.799760688696867,1,"BAHD1"
"11314","KH2013:KH.C13.29",-0.0578554592530826,9.31926674331552,0.799760886064898,1,"RPS5"
"11315","KH2013:KH.L141.41",-0.0685625479733977,5.86367956177909,0.799793100440058,1,"CTDSPL2"
"11316","KH2013:KH.L7.28",0.0602601687761547,7.58835663243786,0.799831280855734,1,"ANLN"
"11317","KH2013:KH.C1.1147",0.0630910374484504,6.10162896121279,0.799873447282166,1,"NCSTN"
"11318","KH2013:KH.C8.103",-0.0574934265623016,6.82417481312863,0.799984243918159,1,"KH2013:KH.C8.103_DP"
"11319","KH2013:KH.S1482.1",0.330198000970227,-0.771652136111416,0.800009943266384,1,"TWSG1"
"11320","KH2013:KH.L92.3",-0.136186375426439,3.57394353595939,0.80010381501046,1,"KH2013:KH.L92.3_SMPD1"
"11321","KH2013:KH.S2442.1",0.107525247824987,4.46733513459138,0.80023822509057,1,"CNKSR1/2/3"
"11322","KH2013:KH.C1.956",-0.101789737996177,4.69220394792149,0.800263351520641,1,"COPS7A"
"11323","KH2013:KH.C7.699",0.175051773050935,3.19641874374782,0.800316563948443,1,"ANKMY1"
"11324","KH2013:KH.C8.288",0.0559730682020664,7.46112560052727,0.800356269250897,1,"SF3A2"
"11325","KH2013:KH.C8.505",0.0610911641645184,6.23978692514501,0.80037671677322,1,"DHCR24"
"11326","KH2013:KH.C10.310",0.0679361155435625,6.11842598152728,0.800418302018019,1,"NDUFS4"
"11327","KH2013:KH.C11.129",-0.580544020244754,-2.22502166651353,0.800567259645665,1,"KH2013:KH.C11.129_SEC61G"
"11328","KH2013:KH.C14.599",0.286626198598532,0.479196451514725,0.800612999598396,1,"KH2013:KH.C14.599"
"11329","KH2013:KH.C4.367",0.195299114639911,2.00442954464354,0.800623050927213,1,"KH2013:KH.C4.367_DNHD1"
"11330","KH2013:KH.L119.1",0.146277779432753,3.33940194570802,0.800651401235125,1,"KH2013:KH.L119.1_CDD-1/2"
"11331","KH2013:KH.L101.4",-0.335205943803272,0.0521852971192476,0.800688963726811,1,"KH2013:KH.L101.4"
"11332","KH2013:KH.C2.375",-0.0568131087954573,8.0457720743271,0.800691705533912,1,"URB2"
"11333","KH2013:KH.C7.243",0.436200091767426,-0.681238323047356,0.800755679803257,1,"LAB"
"11334","KH2013:KH.C11.210",0.0622673718084456,9.59121705136815,0.800786761824544,1,"ACTN/1/2/3/4"
"11335","KH2013:KH.C1.571",0.0959230718091762,7.83738992421493,0.800818080279964,1,"PLOD/1/2/3"
"11336","KH2013:KH.C1.719",-0.119499945057361,5.29826256715562,0.800820702980973,1,"KH2013:KH.C1.719_QDR1/2/3"
"11337","KH2013:KH.C7.88",0.0570834363399479,8.54356302508041,0.800857161517045,1,"GNB1/2/3/4"
"11338","KH2013:KH.C12.188",-0.0575366375309594,9.67617392641493,0.801119387768718,1,"RPS4X"
"11339","KH2013:KH.C11.146",0.056180693778111,7.88230450975087,0.801124057752953,1,"U2AF2/50"
"11340","KH2013:KH.C8.674",0.0702625854911279,5.61396937111226,0.801245715160303,1,"KIAA1468"
"11341","KH2013:KH.L170.18",0.0765433674404825,5.24411661006953,0.801272536444301,1,"SNAP29"
"11342","KH2013:KH.C1.192",-0.0983977271253367,4.54059308805614,0.801340608281417,1,"C20ORF72"
"11343","KH2013:KH.L37.56",0.125166962085672,3.775075001386,0.801348289586827,1,"KH2013:KH.L37.56_MS4A17A.1/11/14/2/4/5/6/7/8/9"
"11344","KH2013:KH.C9.864",-0.0711259014992785,5.70839682348396,0.801361924527097,1,"KH2013:KH.C9.864_EPN1/2"
"11345","KH2013:KH.L30.4",-0.0726747490928951,5.46304601782557,0.801558766856641,1,"KH2013:KH.L30.4_METTL24"
"11346","KH2013:KH.L17.11",0.0862042970968452,4.94900264166392,0.801565248167292,1,"HSBP1"
"11347","KH2013:KH.S1148.2",-0.174907850800811,4.09955924378204,0.80159489303253,1,"IRK-1/2"
"11348","KH2013:KH.S770.2",-0.147301229066847,2.92581884133685,0.801606582551896,1,"KH2013:KH.S770.2"
"11349","KH2013:KH.C10.201",0.0729662763517981,5.37007087428473,0.801626157248894,1,"HIRA"
"11350","KH2013:KH.L137.5",0.216285615840867,1.69452454763247,0.801655143435495,1,"KH2013:KH.L137.5_RTL1"
"11351","KH2013:KH.C9.396",-0.0601454512802034,9.09654411581434,0.801813414944272,1,"EIF1B"
"11352","KH2013:KH.S1402.1",0.156506189680963,3.07334961107134,0.801816261514882,1,"KH2013:KH.S1402.1_GAMT"
"11353","KH2013:KH.L9.3",-0.0798155608215027,5.27717963392869,0.801840062687827,1,"RAB21"
"11354","KH2013:KH.C4.766",-0.132370192078524,3.57206467151013,0.80189738987771,1,"IQCC"
"11355","KH2013:KH.C2.526",-0.191406470252375,4.46729839032589,0.80191136846326,1,"SLC32A1"
"11356","KH2013:KH.C10.624",0.058075671805028,7.63899964322504,0.801975145617909,1,"KH2013:KH.C10.624_MSH2"
"11357","KH2013:KH.L173.1",0.0823615633410455,5.4746592692867,0.802172051954489,1,"PFAS"
"11358","KH2013:KH.C8.813",-0.0610436889738547,7.97757157893581,0.802278752330935,1,"UPF1"
"11359","KH2013:KH.C8.212",-0.105141378705963,4.24865450757552,0.802343750192407,1,"MFF"
"11360","KH2013:KH.C2.747",0.103558219084872,4.5357983998458,0.802420235566286,1,"PIGA"
"11361","KH2013:KH.C10.46",-0.0573716564594651,9.94109937263463,0.802463459795599,1,"RTN1/3/4"
"11362","KH2013:KH.L128.11",0.0593083054070794,7.3828362564974,0.802538505989679,1,"DNMT3B"
"11363","KH2013:KH.C8.28",0.119345762208268,4.03677304595193,0.802586834176848,1,"KH2013:KH.C8.28_CG13759"
"11364","KH2013:KH.C2.591",-0.0739864560570606,5.5389672277234,0.802598682728695,1,"KH2013:KH.C2.591_C5ORF4"
"11365","KH2013:KH.L71.9",0.18835556276044,3.43362961526486,0.802606232511893,1,"SOCS2/8"
"11366","KH2013:KH.L20.42",0.0988391741211726,4.46967306530799,0.802775144184126,1,"Q5ZIH1_CHICK"
"11367","KH2013:KH.L116.13",0.36763443834376,0.225304164399691,0.802778170974998,1,"KH2013:KH.L116.13_CYP-33C1/11/12/3/4/5/6/7/8"
"11368","KH2013:KH.C5.160",0.459782188027128,-0.376093210962893,0.802839931611503,1,"KH2013:KH.C5.160_CLCN7"
"11369","KH2013:KH.C4.383",-0.0731836377450541,5.77941684716959,0.802911979403201,1,"SLC25A10"
"11370","KH2013:KH.C5.293",-0.131895855320627,3.59378545527649,0.80291937099142,1,"KH2013:KH.C5.293"
"11371","KH2013:KH.C12.618",0.0751306734248412,5.43782929470292,0.802998007318044,1,"FAM76B"
"11372","KH2013:KH.C5.246",0.14563645682889,3.39377694070051,0.803120450565358,1,"KH2013:KH.C5.246_PIPOX"
"11373","KH2013:KH.C3.64",0.218052158981815,1.0766826891699,0.803143204272633,1,"KH2013:KH.C3.64"
"11374","KH2013:KH.C1.1053",-0.617839668418176,-1.28947413724384,0.803150771958882,1,"KH2013:KH.C1.1053"
"11375","KH2013:KH.C5.320",0.0590395306290124,7.64941161340237,0.803184628342896,1,"KH2013:KH.C5.320"
"11376","KH2013:KH.C4.66",0.341841364911155,1.10507578952393,0.803226722020199,1,"KH2013:KH.C4.66_SCL-1/10/11/12/13/14/15/17/18/19/2/20/3/5/6/7/8/9"
"11377","KH2013:KH.C5.23",-0.0573640414966748,9.47474530689033,0.803269132345414,1,"OGT"
"11378","KH2013:KH.S815.2",0.231754218634061,0.83052112820073,0.803328355784842,1,"KH2013:KH.S815.2"
"11379","KH2013:KH.C1.1014",-0.102318791729335,4.32301424880113,0.803332532527043,1,"KH2013:KH.C1.1014"
"11380","KH2013:KH.C5.464",-0.0852026809696229,5.06768998186117,0.803351676373837,1,"KH2013:KH.C5.464_MCH4/5"
"11381","KH2013:KH.C4.208",0.0557313510117048,8.02191573269961,0.803400344028679,1,"2-Sep"
"11382","KH2013:KH.L55.2",-0.199256743930398,1.87336315801656,0.803408554549278,1,"KH2013:KH.L55.2_CALM1/2"
"11383","KH2013:KH.C4.811",0.0580699833032179,6.46038135296628,0.803468474035679,1,"UNC119B"
"11384","KH2013:KH.C1.359",0.105534210883605,4.51267360820842,0.803756391116127,1,"SYD-9"
"11385","KH2013:KH.C8.359",0.216665304448342,1.58541617852318,0.80375874783205,1,"IHH"
"11386","KH2013:KH.C6.212",-0.0630652458356172,5.992979218592,0.803788034966284,1,"RINT1"
"11387","KH2013:KH.C2.124",0.0797846092012984,5.47646255483201,0.803888288788961,1,"LCLAT1"
"11388","KH2013:KH.C11.144",0.283110438609134,0.650739566128149,0.803932914682416,1,"KH2013:KH.C11.144"
"11389","KH2013:KH.C14.497",-0.06659607605212,5.75605907226965,0.804027360054406,1,"SQRDL"
"11390","KH2013:KH.L24.28",0.180813607841438,3.09795393846873,0.804049991853991,1,"KH2013:KH.L24.28"
"11391","KH2013:KH.L45.3",0.41620283150253,-0.104152936042087,0.804084624569158,1,"KH2013:KH.L45.3"
"11392","KH2013:KH.C5.407",0.11611116996338,3.9827352944695,0.804116590077335,1,"FBXL12"
"11393","KH2013:KH.C3.181",0.0606790727438547,8.36685592973345,0.804169902884449,1,"TPX2"
"11394","KH2013:KH.C3.527",-0.102285018364078,4.56015048376565,0.804273929083252,1,"KH2013:KH.C3.527"
"11395","KH2013:KH.C2.596",-0.134292900573519,3.88765814525191,0.804355224424217,1,"STARD10"
"11396","KH2013:KH.C7.547",0.187194487588934,2.37091371221944,0.804369875879599,1,"SI"
"11397","KH2013:KH.C9.231",-0.193841876316422,1.77182136968368,0.804425681558775,1,"KH2013:KH.C9.231"
"11398","KH2013:KH.C11.607",-0.0616186831313354,6.24225472378325,0.804573330009106,1,"LIS-1"
"11399","KH2013:KH.C1.929",-0.232777258505377,0.979066549215543,0.80463111733817,1,"KH2013:KH.C1.929"
"11400","KH2013:KH.C7.159",0.0588189263183947,6.239298331029,0.804757517804268,1,"LSM7"
"11401","KH2013:KH.S1472.1",0.193909924722868,1.71220494028056,0.804986063788027,1,"KH2013:KH.S1472.1_KLHL12/2"
"11402","KH2013:KH.L131.2",0.0563394734125498,8.47780701573357,0.805002828503269,1,"TOP1"
"11403","KH2013:KH.C14.248",0.139929365625472,3.11603343649703,0.805017755607369,1,"C17ORF108"
"11404","KH2013:KH.L17.5",-0.0584670516082946,7.01601050420372,0.805089236676746,1,"NEDD4"
"11405","KH2013:KH.C7.569",-0.0927462509021777,4.74100055565467,0.805098572408186,1,"KH2013:KH.C7.569_LOXHD1"
"11406","KH2013:KH.C12.102",0.234605324610087,0.875299043490789,0.80510071058346,1,"KH2013:KH.C12.102"
"11407","KH2013:KH.C4.508",-0.168425335468396,2.53872031215548,0.805188311638835,1,"KH2013:KH.C4.508_SARDH"
"11408","KH2013:KH.C4.561",-0.182662129131766,2.49555998737992,0.805189604262025,1,"ZGC:114034"
"11409","KH2013:KH.C1.1033",-0.0656322314138384,6.13783849585165,0.805247125360232,1,"ADHFE1"
"11410","KH2013:KH.C5.512",0.0921120145214605,4.78712536348456,0.805313138355435,1,"ZGC:103759"
"11411","KH2013:KH.C9.467",-0.0818129764327973,5.41247998261148,0.805411398069282,1,"DLST"
"11412","KH2013:KH.C9.409",0.223606720738381,1.47777468100508,0.80541832632897,1,"KH2013:KH.C9.409_SULT2A1/3/4/5/6"
"11413","KH2013:KH.C1.482",0.0616449819866302,6.1670065661061,0.805466325191601,1,"FMO-1/2"
"11414","KH2013:KH.C9.70",-0.0652058874517156,5.93243302399039,0.805586984675667,1,"ZDHHC24"
"11415","KH2013:KH.L107.9",-0.135947092482534,3.72560089275223,0.805591694164349,1,"KH2013:KH.L107.9"
"11416","KH2013:KH.C13.77",-0.0621950331748699,7.22820507935411,0.805639459788385,1,"DDX18"
"11417","KH2013:KH.L105.4",-0.0567577939087563,8.19895042328691,0.805731743318641,1,"ARHGAP35/5"
"11418","KH2013:KH.S2264.1",-0.115938679159168,3.89459855917809,0.805742645290249,1,"SNRNP48"
"11419","KH2013:KH.L37.31",-0.182418630948278,2.57952732176242,0.805764103308588,1,"IRF5"
"11420","KH2013:KH.C10.502",0.0762378834256824,5.27166591731738,0.805825134534374,1,"KH2013:KH.C10.502_CCH1"
"11421","KH2013:KH.S821.1",0.0859898664148911,4.87555816999721,0.805889871195398,1,"ABHD13"
"11422","KH2013:KH.S1337.2",0.0807695986655818,5.18284721762728,0.805927122512291,1,"LSM11"
"11423","KH2013:KH.S164.2",-0.404130460124746,-0.405725980060689,0.80594493164063,1,"DNAHC9"
"11424","KH2013:KH.C11.230",-0.159407090940249,2.98478801006417,0.80597085747864,1,"KH2013:KH.C11.230_MATN1/4"
"11425","KH2013:KH.C6.220",0.249917580749327,0.999926557327373,0.805994761717958,1,"KH2013:KH.C6.220"
"11426","KH2013:KH.C11.411",-0.268124827418344,-0.276683945676095,0.806028541840336,1,"KH2013:KH.C11.411"
"11427","KH2013:KH.S753.2",0.161577769289254,2.44300659788572,0.806039040985679,1,"KH2013:KH.S753.2_HMCN1"
"11428","KH2013:KH.C10.261",-0.242872342329881,1.34339277809221,0.806075663459139,1,"KH2013:KH.C10.261_CD81/9"
"11429","KH2013:KH.C2.77",0.0563282106394898,8.93287606325544,0.806207783044735,1,"RPL7"
"11430","KH2013:KH.C2.343",0.0902341255615422,4.90266806647286,0.806212660832262,1,"KH2013:KH.C2.343"
"11431","KH2013:KH.L20.41",-0.691101717068211,-2.17745760303376,0.806263895093064,1,"KH2013:KH.L20.41"
"11432","KH2013:KH.C8.362",0.0554187616793022,6.92950572508724,0.806270358652749,1,"EXOC6"
"11433","KH2013:KH.L153.98",-0.116807998390247,4.72080209059786,0.806308204840382,1,"KH2013:KH.L153.98_ARRDC2/3/4"
"11434","KH2013:KH.S597.1",-0.0565870832540441,7.20179397389961,0.806367040680883,1,"KIFC1"
"11435","KH2013:KH.C13.37",0.126058941940109,3.48444174013101,0.806387239801183,1,"CD27/40"
"11436","KH2013:KH.C8.358",-0.215416714381982,1.36244959892094,0.806435838282499,1,"KH2013:KH.C8.358"
"11437","KH2013:KH.S1172.1",0.0966431199983687,4.93859277191158,0.806439647913183,1,"CG6209"
"11438","KH2013:KH.C11.690",0.124754790800621,3.74631029729699,0.806527415025094,1,"KH2013:KH.C11.690_C47F8.3/5/6"
"11439","KH2013:KH.L18.26",0.0586934011677494,6.16318793509832,0.806557319623282,1,"HNRNPM"
"11440","KH2013:KH.C5.78",-0.0996759034270773,4.49028620463732,0.806569184431246,1,"PAIP2"
"11441","KH2013:KH.C7.359",0.085701245585481,5.37283748681765,0.806599441358075,1,"LZTFL1"
"11442","KH2013:KH.L22.61",0.282701999022566,2.11247433794731,0.806610641417717,1,"TGFBI"
"11443","KH2013:KH.C12.166",-0.105175708625246,4.19929855238111,0.806640526006619,1,"STK16"
"11444","KH2013:KH.C12.447",-0.189508092003356,1.84907845830032,0.806681695768796,1,"KH2013:KH.C12.447"
"11445","KH2013:KH.C2.140",-0.0667184130474646,6.11050254079688,0.806696583880227,1,"TMSB15B1/2"
"11446","KH2013:KH.L96.32",0.055502571708019,8.40651885642458,0.806709703573178,1,"SMG5"
"11447","KH2013:KH.S1610.2",-0.517482390673225,-1.33428556076587,0.806762571199284,1,"KH2013:KH.S1610.2"
"11448","KH2013:KH.C9.343",-0.12685891592305,3.70995813749073,0.806848864252503,1,"TTC25"
"11449","KH2013:KH.L37.80",-0.078203067861981,5.35623056284736,0.806862263927141,1,"KH2013:KH.L37.80_DNAJC30"
"11450","KH2013:KH.C1.170",-0.0936742037708489,6.07894405763142,0.806948291906594,1,"KH2013:KH.C1.170_SLC7A6/7"
"11451","KH2013:KH.C7.710",0.282086548731419,0.245800962224374,0.806959959326707,1,"KH2013:KH.C7.710"
"11452","KH2013:KH.C5.344",-0.0776832901555968,5.2146190898992,0.806971338783585,1,"TRUB2"
"11453","KH2013:KH.L154.55",0.0932840160470344,4.69931024179076,0.807037676102616,1,"TBC1D5"
"11454","KH2013:KH.S2579.1",0.132293388213468,3.32113519651862,0.807181103951055,1,"KH2013:KH.S2579.1"
"11455","KH2013:KH.C1.107",-0.203864871002233,2.82791548411306,0.807272247435215,1,"KH2013:KH.C1.107_BHMT/2"
"11456","KH2013:KH.C5.565",-0.0848981762548829,4.90252979441834,0.807287535784366,1,"GTF2H1"
"11457","KH2013:KH.C10.487",-0.27300232110843,-0.0303685559796671,0.80738064419623,1,"KH2013:KH.C10.487"
"11458","KH2013:KH.C7.472",-0.268510352224104,1.26327621797002,0.807397331076463,1,"HOXC13"
"11459","KH2013:KH.S1338.1",0.457401536847722,-0.888390362007832,0.807501368127291,1,"KH2013:KH.S1338.1"
"11460","KH2013:KH.C14.237",-0.0744793778145853,5.51761224695654,0.807554453989664,1,"KH2013:KH.C14.237_GAA"
"11461","KH2013:KH.C4.582",0.18037830308746,2.44051022617429,0.807606426337851,1,"LRRC69"
"11462","KH2013:KH.C8.506",0.0694478334319735,5.52503007540209,0.807741355972567,1,"TIMM13"
"11463","KH2013:KH.C7.708",-0.194445051973159,2.36614831118084,0.80779416192496,1,"KH2013:KH.C7.708"
"11464","KH2013:KH.C6.271",-0.226233275559693,1.51474055886454,0.807810066952551,1,"KH2013:KH.C6.271"
"11465","KH2013:KH.L24.25",0.266861902137891,1.09818333678657,0.807828899064415,1,"KH2013:KH.L24.25"
"11466","KH2013:KH.C6.252",-0.0650301469993503,7.36669166768441,0.807871062761316,1,"KH2013:KH.C6.252_KBTBD12"
"11467","KH2013:KH.S516.5",-0.191613520527683,1.42380472568678,0.807934097839707,1,"KH2013:KH.S516.5"
"11468","KH2013:KH.S612.1",-0.260337558848874,-0.213512252555758,0.807989468627284,1,"KH2013:KH.S612.1"
"11469","KH2013:KH.L141.1",-0.095579388015697,4.59085931005571,0.80801336683518,1,"MAPKAP1"
"11470","KH2013:KH.C1.435",-0.0822320147125848,5.02826263125753,0.808047515347194,1,"GND1/2"
"11471","KH2013:KH.C8.49",-0.0935216397366008,4.78873106633062,0.808133835184491,1,"KH2013:KH.C8.49_FOXI1/3"
"11472","KH2013:KH.S2241.1",0.353361984404182,-0.26055456070581,0.808229518237924,1,"KH2013:KH.S2241.1_ATL1/3"
"11473","KH2013:KH.C6.47",0.0755583973250105,5.67455961590446,0.808311677650254,1,"KH2013:KH.C6.47_FUT8"
"11474","KH2013:KH.L153.11",-0.220966915652389,0.95285524508284,0.808379407513482,1,"DST"
"11475","KH2013:KH.C11.190",-0.0969134445003742,4.70979055672288,0.808417555488966,1,"KH2013:KH.C11.190"
"11476","KH2013:KH.C14.469",0.330925853574291,0.552273184201289,0.808532933449163,1,"KH2013:KH.C14.469"
"11477","KH2013:KH.C1.586",-0.990021824516538,-2.64763898683012,0.808576893452378,1,"SNAP47"
"11478","KH2013:KH.C1.714",0.22526933295414,1.46022977361242,0.808598828030013,1,"RTTN"
"11479","KH2013:KH.C8.907",-0.0889384327265527,5.04693364402811,0.808606829115444,1,"AP4E1"
"11480","KH2013:KH.C7.426",-0.0567977419285883,9.13392557501914,0.808693481759438,1,"BCCIP"
"11481","KH2013:KH.C12.332",-0.222396519096699,0.760554408245783,0.808696691378744,1,"KH2013:KH.C12.332"
"11482","KH2013:KH.C10.406",0.126695626306792,3.45922777820505,0.808746912867529,1,"KH2013:KH.C10.406_SELP"
"11483","KH2013:KH.L138.2",-0.149373379444906,2.85494389430104,0.808910881924011,1,"USP53"
"11484","KH2013:KH.C3.457",0.055297929762529,8.40122378253627,0.809033630987293,1,"KH2013:KH.C3.457"
"11485","KH2013:KH.C7.350",-0.126503151229877,3.64092585360817,0.809092849090054,1,"KH2013:KH.C7.350"
"11486","KH2013:KH.L42.13",-0.135185953836504,3.14692631519736,0.809142290419194,1,"NUBPL"
"11487","KH2013:KH.C4.800",-0.0557766510103969,6.61977429151313,0.809184943575326,1,"KH2013:KH.C4.800"
"11488","KH2013:KH.C4.443",0.0752444792775487,5.63109761939209,0.809424791005097,1,"BRF/1"
"11489","KH2013:KH.C13.165",-0.122425388244064,3.55015775825151,0.809462541200501,1,"SERPINB1/10/11/13/2/3/4/6/8/9"
"11490","KH2013:KH.L149.30",-0.408602824907655,-1.22744381782732,0.809477573641869,1,"KH2013:KH.L149.30"
"11491","KH2013:KH.C8.347",-0.172195762391573,2.37128454723877,0.809511245902926,1,"KH2013:KH.C8.347"
"11492","KH2013:KH.S773.1",-0.0998167427536895,4.7599066653192,0.809681719585228,1,"PKH1/2"
"11493","KH2013:KH.C13.48",0.174136238767644,2.57107625051917,0.809820719743751,1,"CDKL1"
"11494","KH2013:KH.L37.46",-0.0821271626946059,4.98119657260524,0.809858887416429,1,"ZADH2"
"11495","KH2013:KH.C8.252",-0.0744909430829611,5.24652218442844,0.80999692678283,1,"SNRNP25"
"11496","KH2013:KH.C1.300",0.485200447676977,-0.569272132893573,0.810005688555165,1,"KH2013:KH.C1.300_BDS1"
"11497","KH2013:KH.C7.102",0.0575956868048316,6.87335054224979,0.810009510137731,1,"CHD1/2"
"11498","KH2013:KH.C7.592",-0.257620346749996,0.216640529196697,0.810168695943672,1,"KH2013:KH.C7.592"
"11499","KH2013:KH.C10.597",0.0560200422419709,7.59906550400136,0.810175510444584,1,"PHF14"
"11500","KH2013:KH.C3.287",-0.0689084051887479,5.63302663572036,0.810202840269623,1,"MRE11A"
"11501","KH2013:KH.C11.185",-0.161908527169355,3.30834776539658,0.810240693730965,1,"KIF26B"
"11502","KH2013:KH.L130.5",-0.0578151985053142,6.15639330828235,0.810264557032077,1,"HDDC2"
"11503","KH2013:KH.L96.24",-0.0606131935082074,6.64161348212126,0.810328981816761,1,"KCTD10/13"
"11504","KH2013:KH.C7.219",-0.0536279639081385,7.6696914122499,0.810352232361877,1,"AURKA"
"11505","KH2013:KH.S1867.1",-0.895198436619509,-2.66164641585028,0.81039384385918,1,"KH2013:KH.S1867.1"
"11506","KH2013:KH.L41.30",-0.201378730944779,1.51926491404236,0.810488139366079,1,"WDR52/96"
"11507","KH2013:KH.C7.390",-0.109753964056834,3.9875641602088,0.810517752306399,1,"KIAA1731"
"11508","KH2013:KH.C4.311",0.294954298547456,-0.55197998638867,0.810560317833467,1,"KH2013:KH.C4.311"
"11509","KH2013:KH.L4.47",0.371128732962788,-0.990286837316244,0.810598665811284,1,"KH2013:KH.L4.47"
"11510","KH2013:KH.L40.3",-0.0540395194406703,7.57248350266591,0.810693545469832,1,"NDFIP1/2"
"11511","KH2013:KH.L119.2",-0.121033409878837,4.08744180276066,0.810750833956671,1,"EPHX2"
"11512","KH2013:KH.C9.394",-0.110471629401452,3.94803287508044,0.8107525026292,1,"KH2013:KH.C9.394_ABL1/2"
"11513","KH2013:KH.S676.1",-0.209163466482753,1.3378015621468,0.810754069061183,1,"KH2013:KH.S676.1"
"11514","KH2013:KH.S2809.1",-0.623491543583773,-1.94328747241248,0.810868940446125,1,"KH2013:KH.S2809.1"
"11515","KH2013:KH.L37.40",0.317213305862477,-0.127698494474565,0.810872814831637,1,"KH2013:KH.L37.40"
"11516","KH2013:KH.S1742.2",-0.1834120747953,2.35225722659355,0.810875752082352,1,"CA12/9"
"11517","KH2013:KH.C2.1015",0.872436931389161,-2.66202178763198,0.810922911199339,1,"KH2013:KH.C2.1015"
